logit_0,logit_1,target
3.684564,-2.3542192,1
-3.7729661,5.5404882,1
-2.1970992,2.9730606,1
0.19883618,0.1322802,1
-1.1899936,2.9141536,1
-1.0577043,1.4761007,1
-0.3227652,0.6884193,1
0.6865123,-0.45694342,1
0.44192067,-0.0969381,1
-3.3490407,3.5929866,1
1.3949299,0.5959476,1
2.1602128,-0.5314238,1
-2.2878766,3.2125823,1
-4.8197207,6.377601,1
0.8663818,1.9371922,1
-3.59331,4.6627703,1
-1.2561558,2.212165,1
-0.25315878,1.7661589,1
-0.98927265,2.8780787,1
0.56859034,0.99642664,1
-2.6170373,1.9883033,1
1.5113711,1.4185294,1
2.2444744,-0.08688548,1
-3.285526,4.519249,1
-4.7080994,4.7129993,1
-0.2289803,2.8624403,1
0.7866009,0.38568255,1
3.237943,-2.565004,1
-0.714004,1.8773279,1
-3.295646,1.9892373,1
-4.523655,4.1101665,1
-1.9497143,2.943479,1
1.1705797,1.400035,1
-1.8094215,1.727402,1
-0.5654244,1.2434851,1
0.99673253,1.0340773,1
-3.4497995,3.9330356,1
-3.8483534,5.0480037,1
-4.9813223,5.568989,1
1.7128693,-1.073151,1
0.74639463,1.1952326,1
-3.8271008,3.9324076,1
0.94677633,0.8958191,1
5.128479,-4.496357,0
-1.7709239,3.1511934,1
-1.477876,3.6628575,1
-0.15202178,0.7315805,1
-2.4126263,3.0464132,1
0.251382,1.1370214,1
0.91839796,-0.045259416,1
1.9247651,0.054533094,1
1.8730451,-0.29729602,0
-4.7290034,6.227503,1
-0.012126749,2.3654897,1
1.9494516,-0.617468,1
-5.475795,5.767685,1
0.8824036,-0.2323189,1
-0.31451055,2.9070947,1
-4.3203945,5.9191895,1
-0.7770067,3.4089875,1
-2.988925,2.228585,1
-1.4097587,3.1163268,1
3.1202035,-0.65111923,0
0.5919754,1.0089282,1
0.10150311,-0.03951478,1
-0.7991811,1.4376886,1
-1.2634748,2.4490776,1
2.7120514,0.93387073,0
0.76361847,-0.917197,1
-4.3265767,5.3477993,1
-2.8026261,4.060539,1
-0.8758164,2.0340781,1
-1.1516532,1.9000232,1
2.3905914,-0.16045764,0
2.0163417,0.723563,0
-2.138327,2.7608514,1
-1.4384673,2.87449,1
3.3320878,-0.31941953,0
-1.4557858,2.9522457,1
3.237943,-2.565004,1
1.0856837,0.53819585,1
-2.3772318,2.934917,1
2.4063358,-0.016039727,0
2.6537292,-1.4463215,0
0.7392259,2.5628042,1
4.527405,-2.9983647,0
3.621503,-2.7966194,0
-4.3667574,5.8514223,1
2.3664095,-0.33190015,0
2.099688,0.084864646,0
1.2253172,1.2143697,1
-1.7972704,2.873218,1
2.974501,-0.22419673,0
2.420059,-0.86025274,0
6.297763,-3.340856,0
2.348732,-1.2107757,0
0.16039202,-0.454732,0
4.438936,-2.098888,0
2.3351805,-0.0050649033,0
1.5524309,-0.584283,0
1.5279514,0.6129551,0
0.92007613,0.63130814,0
4.5110183,-2.7308035,0
3.1755884,-2.2271018,0
2.0931952,1.1489582,0
1.7520992,0.40623954,0
2.3491323,-0.65791225,0
2.7839248,-1.1078429,0
2.5368853,-2.1483183,0
3.019521,-0.7099929,0
5.062019,-3.5352328,0
4.014238,-1.6941087,0
4.8559327,-2.918688,0
3.7257526,-0.59439313,0
3.1688728,-1.4295663,0
0.77166593,1.2203525,0
2.357102,-1.9950781,0
1.0341963,-0.27089235,0
2.1201997,-0.22763923,0
1.6488992,-0.6975684,0
5.51326,-3.7992167,0
3.379488,-1.9124099,0
2.6122901,-0.3456806,0
2.2275884,1.1024665,0
4.719254,-2.3545723,0
3.3735442,-0.8684495,0
2.689417,-2.4891148,0
2.4068224,-0.5087377,0
2.1401153,-1.5267638,0
2.0392299,0.50202715,0
0.57153,0.82450426,0
2.5877595,0.40280005,0
2.3508964,0.35210726,0
2.844026,-2.513888,0
2.0301294,0.11965987,0
-0.114284925,0.9136729,0
2.3315535,-1.5153595,0
5.2116117,-3.1331818,0
3.7037137,-0.68479323,0
2.986687,-1.3817894,0
2.522482,0.45962825,0
3.515758,-1.7124271,0
4.673456,-3.9419694,0
4.4501653,-0.7452596,0
4.4349556,-2.643169,0
1.049397,1.5835571,0
2.55823,0.18080035,0
3.0173542,-0.545553,0
2.948289,-0.48709193,0
3.169977,-0.7043599,0
3.6214867,-2.7691202,0
4.129634,-3.804993,0
0.91912717,-0.038530096,0
4.946706,-2.3486683,0
1.9199371,-0.054691702,0
5.3580055,-2.184551,0
3.1975703,-2.3399987,0
2.7443829,-0.8524505,0
1.5090559,0.50717866,0
2.5977175,-1.4077053,0
4.2564187,-1.9004095,0
4.4567065,-3.040601,0
1.4230063,-1.1053962,0
2.1854682,-1.1616875,0
5.884179,-4.7746353,0
3.523172,-1.8541124,0
3.5785508,-1.5611676,0
4.239834,-1.3612934,0
4.252964,-2.1476285,0
2.7882416,-0.66234434,0
1.6580443,-0.43950012,0
2.3441715,-0.9378808,0
0.25618595,1.3424225,0
3.0537138,-0.26824751,0
6.2541113,-2.8932395,0
3.9828103,-2.9928885,0
3.816167,-1.8952668,0
2.998239,-2.5947487,0
3.5543926,-1.8181846,0
3.1946099,-0.92148685,0
4.1702375,-2.4045432,0
3.873438,-1.5602103,0
2.4983401,-1.0400814,0
5.043512,-3.2891066,0
1.0648788,1.2474555,0
4.107973,-1.6989179,0
5.286095,-1.8392833,0
6.046143,-3.5377932,0
3.6782954,-0.99198747,0
4.3923535,-2.043971,0
1.7248818,0.34616393,0
2.7929673,-1.5223825,0
1.3822268,0.1647841,0
3.551468,-0.43444285,0
5.6309752,-2.3558667,0
3.1987605,-0.92532456,0
3.7140903,-0.86995184,0
4.60616,-1.4080504,0
4.9433656,-2.3287194,0
3.72676,-1.955649,0
3.043105,-0.9194251,0
2.7436082,-1.2582965,0
3.3221657,-0.06997374,0
0.77780694,-0.0068930076,0
4.08997,-1.7104377,0
4.3692436,-3.1243093,0
2.497791,0.35276917,0
5.3992763,-2.6644444,0
3.6572864,-1.543406,0
3.716448,-1.2825725,0
3.5843945,-1.0237231,0
3.1693645,-0.38372514,0
1.3188246,-0.25896195,0
3.0935254,0.27799308,0
-0.19051409,2.4281242,0
3.4340923,-2.8857653,0
1.9271115,0.025226118,0
1.8988205,-0.3813749,0
3.3233793,-0.78567517,0
2.857755,-0.0007212743,0
2.9348245,-0.8545505,0
4.644865,-0.95629126,0
3.5210507,-1.6309247,0
2.3864567,-0.3941795,0
3.6568017,-2.3037446,0
1.6309657,0.57856286,0
4.0424256,-1.0144664,0
3.8665817,-1.4745224,0
5.3387027,-2.919261,0
5.545488,-3.2220497,0
2.5103261,-0.85340035,0
-0.41208974,1.8740544,0
6.341341,-3.5053387,0
3.1254046,-1.8815622,0
2.857013,-1.8335526,0
3.6275282,-2.4803479,0
2.1573436,-0.4122856,0
3.7998257,-1.529743,0
4.9312387,-1.7640057,0
2.7884192,-0.5701469,0
0.71824396,1.1192783,0
3.6196887,-1.7147598,0
3.6348524,-0.495581,0
4.565488,-2.4983602,0
5.8549495,-3.2668333,0
4.791137,-5.702875,0
2.4908633,-0.058023304,0
3.089019,-1.048115,0
0.8930264,0.59812295,0
2.0067384,-0.6053783,0
4.189766,-2.400442,0
3.8261113,-1.2121199,0
-0.9135385,1.7754351,0
2.628478,-2.0244334,0
3.073666,-1.3539884,0
4.056386,-4.288235,0
2.8334177,-1.2002454,0
6.5686007,-2.920295,0
3.2575476,-1.1827021,0
3.0750957,-1.6867007,0
5.044866,-3.4551697,0
3.6021712,-1.4477837,0
3.3651214,-1.8177735,0
4.955154,-3.3537877,0
3.7435937,-2.9542906,0
0.8258944,-0.53357923,0
1.8857971,-0.09685904,0
1.7801108,-0.7009546,0
3.201371,-1.2673979,0
5.063878,-1.9452016,0
2.4368577,-0.41708657,0
1.8578305,0.052131377,0
4.252834,-2.268901,0
-0.9183025,1.9986329,0
4.148437,-2.7573586,0
3.216947,0.2682387,0
3.1379051,-0.64227474,0
1.7952197,-0.36923438,0
4.9443893,-3.813254,0
2.7181628,-0.9516889,0
4.8874087,-2.5402722,0
2.0603318,-0.25603184,0
1.5798014,-0.42169395,0
3.2123284,-0.30261168,0
0.72290343,0.9703198,0
2.5467007,-0.8355392,0
3.327656,-1.0814749,0
5.490861,-3.1680818,0
3.2618406,-0.5476291,0
3.5065463,-2.1006536,0
2.0124688,0.58782214,0
4.107472,-0.47574505,0
3.33879,-1.3732463,0
3.333008,-0.092119604,0
3.5858958,-2.6019394,0
5.8363457,-2.3964028,0
3.970945,-2.1065116,0
2.2347589,-0.7424218,0
2.7005959,-1.7687047,0
4.5471334,-2.7560258,0
3.5245206,-1.6927297,0
0.9008319,0.016911002,0
4.8966656,-3.534413,0
4.489523,-1.8544763,0
3.582198,-2.390383,0
-2.6345267,3.8279243,0
3.5400674,-1.8089689,0
4.1116724,-1.9562263,0
3.5727358,-1.7374148,0
3.3282182,-1.1938558,0
5.129077,-3.3521874,0
2.597523,-0.8787008,0
2.994178,-0.04096654,0
3.6508586,-0.8722739,0
3.1423898,-1.7299755,0
2.915504,-0.94468874,0
2.6049175,-0.09061603,0
4.5572543,-1.1551933,0
1.4827051,-0.6531257,0
2.6118,-0.40124482,0
1.0892364,0.25503,0
2.0128303,-1.1193738,0
4.3270717,-2.1708837,0
3.192087,-1.1084958,0
3.4590914,-1.1450227,0
3.2893696,-2.4464858,0
1.6657372,0.82244503,0
2.5478637,-1.080674,0
1.3918132,-1.1810492,0
4.8814087,-2.159219,0
1.5744435,-0.4732651,0
3.3773189,-0.73975056,0
2.2381089,-0.07783347,0
3.9772904,-2.287357,0
3.3736637,-0.4976727,0
3.8239546,-2.4325845,0
1.7038755,0.5427281,0
2.36575,-1.0935941,0
2.5459797,-1.3199551,0
1.297442,0.5106597,0
5.527153,-3.23984,0
2.9439638,-0.83665985,0
2.5759535,-0.53674126,0
1.085235,0.10038376,0
3.0359895,0.03951487,0
2.8644574,-1.3792711,0
1.9572185,-0.62151885,0
4.4218297,-2.0730014,0
1.7672086,1.1277181,0
2.353782,-0.9703194,0
3.2633595,-2.0474963,0
4.233529,-2.523316,0
3.3798175,-1.9436754,0
2.1905046,0.22339252,0
3.4083364,-1.887265,0
3.326235,-2.036703,0
2.2284718,0.45402762,0
3.442096,-0.85246867,0
0.50564355,-0.74017334,0
2.0483086,-0.75617474,0
0.83694607,0.47112748,0
5.872111,-3.4571333,0
4.367327,-3.1544888,0
5.0497317,-2.04758,0
4.3673296,-2.58878,0
2.2715075,-0.15322274,0
3.4098608,-1.8351226,0
3.7039912,-1.0813652,0
3.649014,-2.5802038,0
-6.4591875,6.9484854,1
3.1604812,-0.82699776,0
4.656416,-2.4836597,0
3.5918546,-0.38355806,0
-1.124463,1.7317502,1
2.1073792,-0.02721521,0
3.3300085,-1.1705804,0
2.2653883,-0.51008534,0
1.9574381,-0.90833116,0
-2.1528413,2.6426804,1
6.0828624,-2.8777049,0
0.96991,0.2579697,0
-1.7218848,2.6365423,1
0.48431283,1.546735,1
1.8338717,0.62297267,0
1.8817608,0.3521699,0
3.320451,-0.13461038,0
-2.9252074,4.3107986,1
2.3591318,-1.2442244,1
2.9639103,-0.39940187,0
-0.60529166,1.0089725,1
3.8887777,-0.94994307,0
4.8531656,-2.9561193,0
-2.1223052,3.2086537,1
2.606892,-0.68715036,0
1.5296417,0.051484294,0
3.0846336,-1.9249591,0
3.0348194,-2.700064,0
-2.2543366,3.6036706,1
-0.022792524,0.52318054,1
3.967084,-2.4051685,0
2.0091355,-0.26008645,0
3.2055213,-1.293878,0
-4.7969522,5.3990355,1
3.2562783,-1.676578,1
-0.69815695,1.3567612,1
-0.12196005,2.0793016,1
-2.6888022,4.6702595,1
0.19090365,1.7763356,1
-3.351776,3.7901204,1
1.5469806,0.5442392,1
2.6183918,-1.6019936,1
0.024861569,0.7195319,1
5.1635246,-2.812418,0
0.93308944,1.7691119,0
-1.7841922,2.4614072,1
-3.3167055,3.8002906,1
-2.824575,2.6599753,1
-2.1186075,2.6674807,1
2.9652314,-0.6102022,0
-3.3788936,3.7905483,1
1.2268395,-1.0747063,1
2.5895877,-1.8300714,0
2.8849852,-2.0290573,0
2.2621834,-2.4722774,0
1.9383436,-0.6589666,0
0.6353298,-0.13614114,0
1.9847567,-1.2997912,0
-2.1986997,2.9118989,1
-2.5667758,4.0153923,1
0.7710335,0.26403397,1
0.35412002,1.6410644,1
1.6647298,0.1697615,0
1.6083945,-0.42808515,1
-0.8828711,1.862664,1
-0.14282107,2.0883563,1
1.8649257,-0.13631192,0
6.4430428,-3.0822198,0
-4.5163045,4.242212,1
-3.3519363,4.6893024,1
1.9539765,0.40174738,0
-2.4219022,3.9560838,1
-0.50902975,2.2022579,1
-5.5161104,5.7610836,1
-1.983719,2.9050653,1
-2.7340477,3.3505785,1
1.7618338,1.2071054,0
-2.8964267,3.443474,1
-5.0123787,6.501987,1
-1.6808611,3.196826,1
-1.4591049,0.8145238,1
3.0953436,-0.68009275,0
-1.9996971,5.180229,1
3.8222947,-1.3163403,0
-3.1942508,2.476072,1
-2.2406743,3.0193064,1
1.6337843,-0.22656539,1
-4.0292354,5.9132085,1
3.1695638,-0.5279196,0
-2.9393623,4.0521874,1
-6.6773114,7.2481675,1
2.3727858,-1.2504097,0
-5.144531,5.3511915,1
1.0842649,-0.64701664,0
3.923519,-1.434126,0
3.2285032,-0.20503601,0
2.4780943,-0.8378822,1
1.5831541,0.988397,0
-4.4916744,6.0383334,1
-0.9159606,0.5741415,1
1.0483288,0.12952164,1
-0.38889164,1.4248369,1
-3.600878,3.5665355,1
-0.36724275,2.444024,1
-3.5658715,3.9070165,1
-1.6023921,2.457376,1
1.216488,-0.1494662,1
-5.2409997,5.853943,1
-1.667642,1.0626594,1
-3.0362554,4.74336,1
-0.11275721,1.2439971,1
-1.795748,1.5477179,1
2.6399415,-0.026994525,1
-1.0525658,2.3966937,0
-1.3758861,1.6489747,1
-2.8419278,4.428974,1
-0.9131874,2.0964348,0
3.802214,-0.62147593,1
-1.9961976,3.5161605,1
-0.21717805,1.7455189,1
-4.023631,4.021288,1
-2.3142567,1.8400338,1
-4.9843287,5.985088,1
-3.8065226,4.4347634,1
-3.0869424,3.4327366,1
-2.2169595,3.1755722,1
-3.1112728,3.8862066,1
5.6769958,-3.7607055,0
-3.8903167,3.0113606,1
3.127605,-1.7630213,1
1.5674304,-1.1548216,1
1.7030447,1.851553,1
-1.0103933,0.47511604,1
-2.271875,3.2633517,1
-0.54999405,1.7250642,1
-1.1169344,1.6222839,1
3.369514,-1.9911637,1
2.0787618,0.00069470855,1
-5.055123,5.4392943,1
-4.3265767,5.3477993,1
1.9642643,-0.29936963,1
3.218697,-0.7998558,0
3.1192243,-1.9055163,1
-0.35383645,1.4745253,0
-1.2692288,2.1189497,1
2.1078155,-0.6814908,1
0.45569944,0.5329678,1
1.6357411,0.74673104,1
-3.0950859,3.9956896,1
1.0167497,2.2464218,1
-2.4169436,3.9694238,1
-2.1967602,2.335209,1
3.2603223,-0.6461093,1
-1.2252043,3.5409775,1
1.8657308,-0.30934206,1
1.7130858,0.56254494,1
2.3285472,-0.64384454,0
0.9991728,2.3570716,1
1.6572108,0.51644975,1
-2.1096087,2.7730377,1
0.50930935,-0.538983,1
-5.839629,6.3820734,1
1.881214,-0.03416255,1
-1.200122,2.2694547,1
-3.1603792,4.938957,1
-5.189403,4.5641937,1
-1.3121597,2.104688,1
1.7436095,0.1111934,1
-3.7995536,4.6924467,1
-3.5501482,4.5087404,1
-5.33387,6.4753456,1
2.7958791,-1.4996033,1
-2.3673277,3.936647,1
-3.3698447,2.7184758,1
-1.2209507,1.8747506,1
1.8831422,1.652977,1
-3.5011606,4.177131,1
-1.7012323,2.249702,1
-0.48328954,1.6035886,1
-1.2370716,5.2142024,1
-1.7026204,1.9909344,1
1.1861498,0.4920711,1
-4.996034,5.634164,1
-3.55431,2.8517272,1
-3.3527308,4.8214064,1
-2.0789864,1.1239703,1
-3.360487,3.758476,1
1.4397472,0.6838114,1
-1.7768989,3.7051706,1
-4.705215,5.753063,1
1.2231389,1.1817349,1
0.23409238,2.22341,1
0.35463724,1.6436315,1
-4.0967994,5.2722445,1
-3.7591188,5.35603,1
-2.9403236,3.3131511,1
3.5699902,-2.210685,0
-1.4160138,2.809767,1
1.2849454,1.2215983,1
-4.657226,4.9405365,1
2.170952,-0.27921525,1
-2.6506498,3.6871448,1
-1.0270637,1.6195886,1
-0.028744942,2.3668983,1
-1.1094446,0.28754362,1
0.6045503,1.704492,1
-1.0368898,2.3880193,1
-0.2531695,1.202297,1
-2.4026272,2.9746778,1
0.91034174,1.0376118,1
-3.2909997,4.2263327,1
-2.6922605,5.066056,1
-4.7041135,4.6651835,1
-0.57555324,1.371545,1
-0.9054213,2.9374554,1
-3.2011764,2.7092783,1
3.3569474,-0.35260788,1
1.6880237,0.18953438,1
-0.46014637,0.6269359,1
-0.5413684,0.63356125,1
-4.7041135,4.6651835,1
-6.3611546,7.3388824,1
-2.856878,2.1881528,1
-0.3457148,1.994028,1
-4.7760234,5.0674644,1
-4.4431257,5.418731,1
-4.5378313,5.58512,1
0.537718,0.59562236,1
-2.550599,4.4483447,1
-0.76928896,1.3966411,1
-3.3689446,5.4587903,1
3.1833465,-1.9522249,1
0.5359141,1.1827458,1
-7.0541544,8.348265,1
-6.152869,6.2295675,1
4.2448406,-3.5510547,1
-5.3964486,5.257611,1
2.2943296,-1.1259671,1
-1.4086484,3.9702044,1
-1.748969,3.1914577,1
1.7729021,0.29859903,1
-2.890502,2.5943544,1
-0.025541162,1.9690545,1
-0.37571722,3.315586,1
1.3940185,-1.084864,1
1.3441838,1.7329943,1
4.101415,-1.0978961,0
1.2624652,0.38468117,1
1.850748,0.93356407,1
-5.943675,6.61038,1
-2.666089,4.249119,1
-6.023245,6.690655,1
0.40307897,0.44904092,1
-0.1681237,1.6586888,1
2.7566426,0.2693375,1
-0.41635597,2.062188,1
-0.1734123,1.1020379,1
-4.149584,4.313804,1
-1.8924468,2.8086102,1
3.160959,-1.031059,0
-4.029629,6.0216265,1
1.269887,0.28660533,1
-0.87719464,0.66948014,1
3.3125427,-2.291766,1
-3.641888,5.5804634,1
0.97944766,1.0007616,1
0.83264166,0.32340938,1
1.4986548,1.7222908,1
0.89097065,-0.3934438,1
-3.0255005,3.807058,1
1.970698,-0.39731675,1
-5.282654,6.0444007,1
2.5362244,-1.383563,1
-7.7530656,7.6541767,1
2.0390437,-1.9894202,1
-0.48627502,2.2513294,1
1.2142451,-0.5218596,1
-2.2623448,3.4799414,1
-1.47262,3.1036308,1
-0.039786972,1.7059091,1
-4.2555337,5.8737636,1
0.57085854,0.9823268,1
-1.64019,2.1536412,1
-2.8796525,2.0633411,1
-3.8471694,3.481628,1
-3.2474375,3.9136193,1
3.0663068,-0.14438525,1
2.4042385,-0.21176967,1
3.1124113,0.22751991,0
4.507885,-3.1737707,0
-3.3768995,4.6313257,1
-5.349889,6.1611423,1
-2.127551,3.1754005,1
-4.168011,3.5155818,1
-3.5923147,5.0738015,1
2.0190809,-1.5018314,1
-0.85027426,1.7478648,1
2.537865,-1.071559,1
0.6280224,1.264226,1
-2.2584693,4.0530143,1
-1.1805959,3.4672296,1
-3.526787,2.3408468,1
5.631611,-3.5385478,0
1.2621975,-0.5045226,1
-1.321877,2.0280406,1
-0.60983855,0.87637943,1
1.7861527,0.3994444,1
2.1997252,-0.5085337,0
-5.2677374,4.7803216,1
-3.8380349,4.342985,1
-0.698971,0.68503934,1
-1.7113181,1.9549472,1
3.2844424,-0.40093556,1
-1.1514674,3.6736834,1
-2.676862,3.3037074,1
3.369514,-1.9911637,1
1.3369712,-1.3976525,1
6.5953665,-4.4295435,0
0.07964312,0.5880544,1
-2.2751944,3.0686834,1
3.4362144,-2.1552453,1
-2.1985776,4.1229014,1
-3.1679175,3.2117107,1
0.9936051,1.203659,1
0.017955841,1.4338223,1
0.55113477,0.3971193,1
-3.314154,2.5210252,1
1.1556144,0.7878187,1
1.1975302,0.11481789,1
3.578761,-2.0341148,0
2.0996537,-1.3332964,1
-4.2079763,5.2125993,1
-2.3173902,2.5727665,1
2.3246768,0.24864635,0
0.48736045,1.8142186,1
3.0458055,-1.6281683,1
-6.9844327,7.801921,1
1.2993293,-0.35103056,1
2.533155,-1.2631367,1
0.13274224,1.1164637,1
2.842541,-0.5123692,0
0.52061015,1.0542046,0
-4.541614,5.1130667,1
-1.2737199,0.9262308,1
3.9839213,-1.1904547,0
-0.1638248,1.7173407,1
-0.5725258,1.5628395,1
-3.5819035,4.493812,1
-6.7115674,7.107713,1
3.0130503,-0.56668913,0
-0.29332507,0.95941603,1
-0.90415233,2.7818935,1
-1.4116632,2.3720806,1
-3.3730493,3.1572094,1
3.6277158,-1.2590773,0
2.2802181,-0.5881008,1
-0.41962844,1.487965,1
3.2380548,-0.5829192,0
1.8254071,-0.5162915,1
1.1594437,0.8982795,1
4.911369,-3.1731913,0
-2.8817692,4.0897813,1
-0.28332102,0.9347336,1
1.5120972,-0.97782826,0
0.4304002,0.97261345,1
-2.213488,3.203087,1
0.007710049,0.33036187,1
1.6838914,-0.015667764,1
3.3038387,-1.4267097,0
-1.8269484,3.5197446,1
-2.4026291,2.9471972,1
-1.5100056,1.5498728,1
-2.3196347,3.1181266,1
3.1964362,-1.5250591,0
-2.535383,4.5917945,1
4.264864,-3.3927264,0
-3.5703118,5.7682133,1
1.7729021,0.29859903,1
2.6901531,-0.46989468,0
5.9961166,-4.134181,0
1.9852206,0.0596707,0
-2.733041,2.5375905,1
4.645298,-3.0995162,0
5.5090866,-1.209205,0
0.61076504,0.54148364,0
-0.15223916,1.8630743,1
-6.523738,7.556407,1
-6.07705,6.320341,1
1.6768811,0.4815847,0
2.033595,-0.13472596,1
4.076262,-1.9310123,0
0.53843045,0.30837044,0
-1.5001258,3.6147645,1
1.7027282,-0.23757836,0
0.41301614,0.72315276,1
3.3125207,-2.6307392,0
3.9920914,-1.2863421,0
3.546309,-2.092987,0
3.5954852,-0.80282295,0
4.9426093,-3.7355764,0
2.309878,-0.5720921,0
2.1095374,0.40606233,0
4.927166,-3.6323411,0
3.3787398,-1.3599352,0
5.220879,-3.721521,0
0.8119126,2.1960542,0
2.298755,-1.0589607,0
5.8802047,-3.584748,0
2.5586345,-0.9421112,0
3.454477,-1.7575338,0
-3.3754442,4.3793707,1
4.9838033,-2.0610347,0
7.233227,-5.638909,0
3.5382931,-2.355233,0
4.6670256,-1.8161153,0
2.5759997,-1.5089893,0
1.8907961,-1.1776137,0
4.0092664,-2.782492,0
3.940907,-2.6257906,0
3.6201859,-2.2879164,0
-4.213654,5.901844,0
1.5986478,-2.0753224,0
2.1544187,0.57834995,0
2.807541,-0.7171557,0
2.6723754,-0.66105735,0
6.3970804,-4.2294245,0
3.2156973,-1.929555,0
2.2847574,-1.3112048,0
2.772076,-1.3139921,0
4.528184,-2.0309484,0
3.5401385,-0.45355174,0
2.4205496,-1.1317407,0
4.2698846,-1.1322995,0
2.9629018,-1.4797127,0
5.362145,-3.7896144,0
1.5598029,-0.23811793,0
4.0971775,-1.9280436,0
2.445319,-0.1286265,0
5.2501974,-3.2700024,0
4.756404,-1.2978138,0
4.617345,-3.8157952,0
4.5311027,-2.589339,0
2.415541,-1.0535505,0
4.4118056,-2.4642131,0
1.510059,-0.68053806,0
3.8971832,-1.5178248,0
4.0319347,-1.8203559,0
2.843458,-1.1303077,0
2.1645298,-0.10545325,0
3.3389554,-1.3565584,0
1.4819449,-0.74006385,0
2.2608237,0.4755685,0
3.2531416,-2.0675206,0
3.0474875,-1.3346057,0
3.3769212,-1.4306133,0
3.793145,-2.2893906,0
3.7213602,-1.9505157,0
3.5708654,-1.3830155,0
4.457519,-2.075534,0
5.0428886,-1.7057197,0
1.8815542,-0.48173338,0
3.0385597,-1.1198616,0
2.8060853,-1.2568432,0
3.7130344,-2.6148386,0
2.8422785,-0.9634414,0
3.8775907,-2.7952285,0
5.8778915,-3.07223,0
6.144857,-4.1233644,0
2.5933452,-1.5597756,0
2.8552737,0.16628161,0
2.0161712,-0.6437757,0
3.463183,-2.0058732,0
2.0478966,-0.6475409,0
3.14373,-1.0225688,0
2.147086,-0.0757627,0
3.7524066,-2.4508245,0
3.0074687,-0.80378556,0
2.8979757,-2.329758,0
4.180828,-3.8125052,0
-0.59541863,0.83243287,0
4.0191765,-2.6060193,0
1.5697713,-0.14223605,0
2.277244,-1.7757238,0
2.9925568,0.24450725,0
3.0194733,-1.3629752,0
5.0450816,-3.2669244,0
3.4449494,-2.0505226,0
3.5531597,-1.1153454,0
3.929292,-2.7419665,0
2.8843982,-1.5696564,0
2.2560034,-1.8610363,0
3.5206273,-1.1448185,0
2.3191812,-0.36608604,0
2.9075313,-0.19572923,0
6.2052355,-4.3501797,0
2.7480195,-1.47108,0
5.987541,-3.7545469,0
3.6844847,-0.89741844,0
1.9016896,-0.09189506,0
3.9477262,-1.517977,0
4.6617107,-2.7825623,0
2.9483047,-1.762565,0
3.5571685,-1.2704003,0
4.019172,-0.432155,0
6.9014378,-3.2409437,0
3.1026626,-0.87907267,0
6.241535,-3.0003986,0
4.133127,-0.3201404,0
4.1238947,-3.968822,0
2.4511287,-1.402991,0
2.1055305,-1.3635442,0
1.3131608,-1.3543465,0
5.7500877,-6.213125,0
2.9888697,-0.6755914,0
3.1787057,-1.3815484,0
4.280057,-2.8285856,0
3.520438,-1.3013449,0
3.1282845,0.36502048,0
2.623249,-1.6035273,0
3.295384,-0.609334,0
-1.3170661,3.025923,0
3.0090954,-0.44337782,0
3.6860168,-0.70964074,0
2.6201785,-0.15150598,0
3.2787082,-0.5643193,0
2.7695017,-0.4215345,0
6.0076056,-3.5609689,0
2.4227033,-1.0746613,0
2.869045,-1.000905,0
4.3540897,-1.4691999,0
2.1332333,0.946586,0
2.0325868,0.9155232,0
4.701926,-2.659103,0
2.257066,-1.388903,0
2.3608596,-0.6503691,0
2.2660697,-0.8847661,0
2.9887075,-1.2621167,0
2.5429144,-0.72100306,0
1.0482908,-0.03864886,0
3.9108295,-1.2734318,0
3.621661,-1.0173806,0
2.5524805,-0.8371309,0
3.194669,-0.3894391,0
3.3131974,-0.063951164,0
2.4138875,-0.76345205,0
2.3655624,-0.8399914,0
5.084222,-3.2354002,0
2.6166968,-0.8381119,0
-0.12323276,0.92279094,0
2.4031498,-0.5855271,0
2.75047,0.02042004,0
3.1359053,-0.6009594,0
3.7656422,-2.7313368,0
3.2558188,-2.4847922,0
2.2836099,-0.25569996,0
3.6622617,-1.3959095,0
3.5046701,-2.3040433,0
3.9638,-2.033192,0
2.755647,-0.23269853,0
2.758944,-1.8860209,0
3.7505414,-1.9530131,0
3.008806,-1.1009309,0
-0.24773297,0.7598617,0
1.49777,-1.0426826,0
1.2003065,0.15678433,0
2.0494642,0.6349577,0
0.41334188,0.3181865,0
3.5606925,-2.1662538,0
3.3699515,-0.61910045,0
5.903537,-4.6187277,0
1.4862726,-0.40866962,0
1.9529365,-0.20927306,0
3.065363,-1.5714667,0
3.1508038,-1.3153813,0
2.219116,-0.99142027,0
5.6945367,-4.311678,0
3.3288844,-0.4575489,0
5.951805,-3.4691644,0
4.535865,-2.9922202,0
3.0176053,-2.8555658,0
2.6083386,-0.91633177,0
2.707984,-1.0482596,0
1.8479247,-1.2283893,0
4.712145,-1.6831539,0
3.9091287,-1.738271,0
4.5246725,-3.3709683,0
3.9260118,-2.6450646,0
2.769161,-1.6263349,0
1.8025252,0.32531473,0
2.6267111,-1.5514985,0
3.5261261,-0.27795255,0
1.3109709,-0.5730895,0
4.626468,-3.0296452,0
0.97838527,-0.12413156,0
3.9918206,-1.3933506,0
6.2307606,-3.3495274,0
5.2049036,-3.013673,0
3.7472584,-1.7075126,0
3.6065898,0.04994254,0
